bug_id,bug_precision,bug_recall,bug_f1,fix_precision,fix_recall,fix_f1,bug_score,fix_score,code_status
1,1.0,0.9459459459459459,0.9722222222222222,1.0,0.9459459459459459,0.9722222222222222,0.9722222222222222,0.9722222222222222,pass
2,0.9,0.9,0.9,1.0,0.8461538461538461,0.9166666666666666,0.9,0.9166666666666666,pass
3,0.4117647058823529,0.875,0.56,0.9705882352941176,0.9166666666666666,0.9428571428571428,0.56,0.9428571428571428,pass
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,notpass
5,0.4166666666666667,0.2631578947368421,0.3225806451612903,0.7857142857142857,0.4230769230769231,0.55,0.3225806451612903,0.55,pass
6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
7,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.8,notpass
8,1.0,0.631578947368421,0.7741935483870968,0.8,0.6,0.6857142857142857,0.7741935483870968,0.6857142857142857,timeout
9,1.0,0.8333333333333334,0.9090909090909091,1.0,1.0,1.0,0.9090909090909091,1.0,pass
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
11,0.8888888888888888,0.9230769230769231,0.9056603773584906,0.8596491228070176,0.9074074074074074,0.8828828828828829,0.9056603773584906,0.8828828828828829,notpass
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,notpass
14,0.9,1.0,0.9473684210526316,0.9393939393939394,1.0,0.96875,0.9473684210526316,0.96875,pass
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
17,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,pass
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
