bug_id,bug_precision,bug_recall,bug_f1,fix_precision,fix_recall,fix_f1,bug_score,fix_score,code_status
1,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.0,0.0,0.0,0.8799999999999999,0.0,pass
2,0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,pass
3,0.9714285714285714,0.6296296296296297,0.7640449438202247,0.0,0.0,0.0,0.7640449438202247,0.0,pass
4,0.4375,1.0,0.6086956521739131,0.0,0.0,0.0,0.6086956521739131,0.0,notpass
5,1.0,0.9655172413793104,0.9824561403508771,0.0,0.0,0.0,0.9824561403508771,0.0,pass
6,0.8888888888888888,0.6666666666666666,0.761904761904762,0.0,0.0,0.0,0.761904761904762,0.0,pass
7,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,notpass
8,1.0,0.8888888888888888,0.9411764705882353,0.0,0.0,0.0,0.9411764705882353,0.0,not_compilable
9,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,pass
10,1.0,0.6666666666666666,0.8,0.0,0.0,0.0,0.8,0.0,pass
11,1.0,0.45454545454545453,0.625,0.0,0.0,0.0,0.625,0.0,pass
12,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,pass
13,1.0,0.9285714285714286,0.962962962962963,0.0,0.0,0.0,0.962962962962963,0.0,notpass
14,0.8076923076923077,1.0,0.8936170212765957,0.0,0.0,0.0,0.8936170212765957,0.0,notpass
15,0.8888888888888888,1.0,0.9411764705882353,0.0,0.0,0.0,0.9411764705882353,0.0,pass
16,0.875,0.6363636363636364,0.7368421052631579,0.0,0.0,0.0,0.7368421052631579,0.0,pass
17,1.0,0.7333333333333333,0.846153846153846,0.0,0.0,0.0,0.846153846153846,0.0,notpass
18,1.0,0.9032258064516129,0.9491525423728813,0.0,0.0,0.0,0.9491525423728813,0.0,pass
19,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,pass
20,1.0,0.9230769230769231,0.9600000000000001,0.0,0.0,0.0,0.9600000000000001,0.0,pass
21,0.96875,0.96875,0.96875,0.0,0.0,0.0,0.96875,0.0,notpass
22,0.868421052631579,0.9705882352941176,0.9166666666666667,0.0,0.0,0.0,0.9166666666666667,0.0,notpass
23,0.5416666666666666,1.0,0.7027027027027027,0.0,0.0,0.0,0.7027027027027027,0.0,notpass
24,1.0,0.9375,0.967741935483871,0.0,0.0,0.0,0.967741935483871,0.0,pass
25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,not_compilable
26,0.5263157894736842,1.0,0.6896551724137931,0.0,0.0,0.0,0.6896551724137931,0.0,notpass
27,0.2,1.0,0.33333333333333337,0.0,0.0,0.0,0.33333333333333337,0.0,notpass
28,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,pass
29,0.9310344827586207,0.9642857142857143,0.9473684210526316,0.0,0.0,0.0,0.9473684210526316,0.0,notpass
30,1.0,0.7272727272727273,0.8421052631578948,0.0,0.0,0.0,0.8421052631578948,0.0,notpass
31,0.7727272727272727,1.0,0.8717948717948718,0.0,0.0,0.0,0.8717948717948718,0.0,notpass
32,0.8367346938775511,0.9761904761904762,0.9010989010989012,0.0,0.0,0.0,0.9010989010989012,0.0,notpass
33,1.0,0.9,0.9473684210526316,0.0,0.0,0.0,0.9473684210526316,0.0,not_compilable
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,notpass
35,0.4666666666666667,1.0,0.6363636363636364,0.0,0.0,0.0,0.6363636363636364,0.0,notpass
36,0.8095238095238095,1.0,0.8947368421052632,0.0,0.0,0.0,0.8947368421052632,0.0,pass
