bug_id,bug_score,fix_score,code_score,total_score
74,0.4666666666666667,0.5555555555555556,1,0.7555555555555555
75,0.9090909090909091,0.0,0,0.22727272727272727
76,0.7045454545454546,0.6888888888888889,0,0.34835858585858587
77,0.7391304347826086,0.0,0,0.18478260869565216
78,0.7333333333333333,0.0,0,0.18333333333333332
79,0.4883720930232558,0.0,0,0.12209302325581395
80,0.2619047619047619,0.29545454545454547,1,0.6393398268398268
81,0.15625,0.0,0,0.0390625
82,0.5625,0.5357142857142857,0,0.2745535714285714
83,0.6875,0.4838709677419355,1,0.7928427419354839
84,0.75,0.75,0,0.375
85,0.7391304347826086,0.5862068965517241,0,0.33133433283358316
86,0.5,0.3333333333333333,0,0.20833333333333331
87,0.5428571428571428,0.5588235294117647,1,0.7754201680672269
88,0.9285714285714286,0.8235294117647058,1,0.9380252100840336
90,1.0,0.7142857142857143,1,0.9285714285714286
91,0.8,0.8333333333333334,0,0.4083333333333333
92,0.0,0.0,0,0.0
93,0.6923076923076923,0.7333333333333333,1,0.8564102564102564
94,0.42857142857142855,0.6470588235294118,1,0.76890756302521
95,0.22448979591836735,0.22448979591836735,1,0.6122448979591837
96,0.68,0.68,1,0.8400000000000001
97,0.6666666666666666,0.6666666666666666,1,0.8333333333333333
98,0.5172413793103449,0.0,0,0.12931034482758622
99,1.0,1.0,1,1.0
100,0.5,0.46153846153846156,1,0.7403846153846154
101,0.6111111111111112,0.6,1,0.8027777777777778
102,0.047619047619047616,0.3,1,0.5869047619047619
103,0.43670886075949367,0.43670886075949367,0,0.21835443037974683
104,0.7567567567567568,0.7209302325581395,0,0.36942174732872407
105,0.7692307692307693,0.7333333333333333,1,0.8756410256410256
106,1.0,0.0,0,0.25
107,0.5555555555555556,0.5263157894736842,0,0.27046783625730997
108,0.47368421052631576,0.45,0,0.23092105263157894
109,0.375,0.0,0,0.09375
110,0.5,0.0,0,0.125
111,0.3684210526315789,0.48,0,0.21210526315789474
