bug_id,bug_score,fix_score,code_score,total_score
1,0.8125,0.8421052631578947,0,0.4136513157894737
2,0.75,0.7368421052631579,1,0.8717105263157895
3,0.7611940298507462,0.0,0,0.19029850746268656
4,0.4375,0.4444444444444444,0,0.2204861111111111
5,0.7435897435897436,0.6190476190476191,1,0.8406593406593407
6,0.4782608695652174,0.4117647058823529,0,0.22250639386189258
7,1.0,0.8333333333333334,1,0.9583333333333334
8,0.7,0.7272727272727273,1,0.8568181818181818
9,0.13636363636363635,0.19047619047619047,0,0.0817099567099567
10,1.0,1.0,0,0.5
11,0.8333333333333334,0.8,1,0.9083333333333333
12,1.0,1.0,0,0.5
13,0.5714285714285714,0.6,0,0.2928571428571428
14,0.5675675675675675,0.5833333333333334,0,0.28772522522522526
15,0.8,0.75,1,0.8875
16,0.8333333333333334,0.88,0,0.42833333333333334
17,0.5,0.46875,0,0.2421875
18,0.46875,0.47761194029850745,0,0.23659048507462688
19,0.9166666666666666,0.5384615384615384,1,0.8637820512820513
20,1.0,0.9285714285714286,0,0.48214285714285715
21,0.8484848484848485,0.8529411764705882,0,0.4253565062388592
22,0.717948717948718,0.6923076923076923,0,0.35256410256410253
23,0.4642857142857143,0.7241379310344828,0,0.29710591133004927
24,0.625,0.8823529411764706,0,0.37683823529411764
25,0.8333333333333334,0.5294117647058824,0,0.34068627450980393
26,0.5263157894736842,0.47058823529411764,0,0.24922600619195046
27,0.15384615384615385,0.46153846153846156,0,0.15384615384615385
28,1.0,0.0,0,0.25
29,0.8709677419354839,0.6470588235294118,1,0.8795066413662239
30,0.8695652173913043,0.8076923076923077,0,0.41931438127090304
31,0.3875,0.4268292682926829,0,0.20358231707317073
32,0.76,0.7021276595744681,0,0.365531914893617
33,0.9,0.9090909090909091,0,0.45227272727272727
34,0.9511627906976744,0.9566326530612245,0,0.4769488609397247
35,0.375,0.35294117647058826,0,0.18198529411764708
36,0.6538461538461539,0.6428571428571429,1,0.8241758241758241
37,0.8070175438596491,0.8103448275862069,0,0.40434059286146395
38,0.7368421052631579,0.7222222222222222,1,0.864766081871345
39,0.8888888888888888,0.9,0,0.4472222222222222
40,0.59375,0.625,0,0.3046875
41,0.6585365853658537,0.7073170731707317,0,0.3414634146341463
42,0.8,0.5,1,0.825
43,0.7380952380952381,0.0,0,0.18452380952380953
44,0.8888888888888888,0.5454545454545454,1,0.8585858585858586
45,0.65,0.6666666666666666,0,0.32916666666666666
46,0.8,0.0,0,0.2
47,0.8947368421052632,0.8823529411764706,0,0.44427244582043346
48,0.7704918032786885,0.7833333333333333,0,0.3884562841530055
49,0.8913043478260869,0.88,0,0.4428260869565217
50,0.7777777777777778,0.7777777777777778,1,0.8888888888888888
51,0.6666666666666666,0.8333333333333334,1,0.875
52,0.8333333333333334,0.625,0,0.36458333333333337
53,0.35135135135135137,0.3333333333333333,0,0.17117117117117117
54,0.6904761904761905,0.7349397590361446,0,0.35635398737808377
55,1.0,0.0,0,0.25
56,0.631578947368421,0.5454545454545454,1,0.7942583732057416
57,1.0,0.0,0,0.25
58,0.13043478260869565,0.5116279069767442,0,0.16051567239635997
59,0.5384615384615384,0.5517241379310345,0,0.27254641909814326
60,0.3235294117647059,0.3142857142857143,0,0.15945378151260503
61,0.4838709677419355,0.5714285714285714,1,0.7638248847926268
62,0.7037037037037037,0.6666666666666666,0,0.34259259259259256
64,0.5625,0.5,1,0.765625
65,0.19047619047619047,0.2972972972972973,1,0.6219433719433719
66,0.8757062146892656,0.863905325443787,1,0.9349028850332631
67,0.9090909090909091,0.9230769230769231,0,0.458041958041958
68,0.7350096711798839,0.7390396659707724,0,0.36851233428766406
69,0.64,0.0,0,0.16
70,0.9333333333333333,0.7368421052631579,0,0.4175438596491228
71,0.5862068965517241,0.6296296296296297,0,0.30395913154533843
72,0.3076923076923077,0.0,0,0.07692307692307693
73,0.2857142857142857,0.2972972972972973,1,0.6457528957528957
74,0.6067415730337079,0.5882352941176471,0,0.29874421678783875
75,0.4230769230769231,0.4230769230769231,0,0.21153846153846154
76,0.90625,0.6666666666666666,0,0.39322916666666663
77,0.24390243902439024,0.21621621621621623,1,0.6150296638101516
78,0.4583333333333333,0.46938775510204084,0,0.23193027210884354
79,0.5789473684210527,0.0,0,0.14473684210526316
80,0.96875,0.8055555555555556,1,0.9435763888888888
81,0.6341463414634146,0.0,0,0.15853658536585366
82,1.0,0.0,0,0.25
83,0.07692307692307693,0.08333333333333333,0,0.04006410256410256
84,0.18181818181818182,0.0,0,0.045454545454545456
85,0.8214285714285714,0.75,0,0.39285714285714285
86,0.25,0.2222222222222222,0,0.11805555555555555
87,0.8,1.0,0,0.45
88,0.9090909090909091,0.0,0,0.22727272727272727
89,0.15,0.5,1,0.6625
90,0.7916666666666666,0.0,0,0.19791666666666666
91,0.40625,0.0,0,0.1015625
92,0.9069767441860465,0.9230769230769231,1,0.9575134168157424
94,1.0,0.875,1,0.96875
95,0.94,0.9444444444444444,1,0.971111111111111
96,0.7391304347826086,0.782608695652174,1,0.8804347826086957
97,0.53125,0.7878787878787878,1,0.829782196969697
98,0.7777777777777778,0.0,0,0.19444444444444445
99,0.8846153846153846,0.8461538461538461,1,0.9326923076923077
100,0.8571428571428571,0.8260869565217391,1,0.920807453416149
101,0.8571428571428571,0.8,0,0.41428571428571426
102,1.0,1.0,0,0.5
103,0.9333333333333333,0.9375,0,0.46770833333333334
104,0.5,0.5,0,0.25
105,0.9285714285714286,0.5964912280701754,0,0.381265664160401
106,0.5555555555555556,0.5555555555555556,0,0.2777777777777778
107,0.7741935483870968,0.0,0,0.1935483870967742
108,0.8252427184466019,0.8543689320388349,0,0.4199029126213592
109,0.0,0.8,1,0.7
110,0.1956521739130435,0.0,0,0.04891304347826087
111,1.0,1.0,0,0.5
112,0.8666666666666667,0.8571428571428571,0,0.430952380952381
113,0.52,0.6086956521739131,1,0.7821739130434783
114,0.75,0.5,1,0.8125
115,0.5454545454545454,0.5625,0,0.27698863636363635
116,0.52,0.56,0,0.27
117,0.3333333333333333,0.35714285714285715,0,0.17261904761904762
118,0.7857142857142857,0.6923076923076923,0,0.3695054945054945
119,0.4864864864864865,0.49295774647887325,0,0.24486105824133994
120,0.5,0.5,0,0.25
121,0.6888888888888889,0.6976744186046512,0,0.34664082687338504
122,0.16666666666666666,0.75,0,0.22916666666666666
123,0.4009433962264151,0.40414507772020725,0,0.2012721184866556
124,0.375,0.6666666666666666,1,0.7604166666666666
125,0.7692307692307693,0.6666666666666666,1,0.858974358974359
126,0.851063829787234,0.9130434782608695,1,0.9410268270120259
127,0.8333333333333334,0.0,0,0.20833333333333334
128,0.8333333333333334,0.8333333333333334,0,0.4166666666666667
129,0.5,0.5555555555555556,0,0.2638888888888889
130,0.8823529411764706,0.6111111111111112,1,0.8733660130718954
131,0.75,0.7777777777777778,0,0.3819444444444444
132,0.7412587412587412,0.7092198581560284,0,0.36261964985369244
133,1.0,1.0,0,0.5
134,0.796875,0.8,1,0.89921875
135,0.6666666666666666,0.7368421052631579,0,0.3508771929824561
136,0.78,0.7916666666666666,0,0.3929166666666667
137,0.835820895522388,0.828125,0,0.415986473880597
138,0.6363636363636364,0.0,0,0.1590909090909091
139,0.25,0.25,0,0.125
140,0.5806451612903226,0.0,0,0.14516129032258066
141,0.782608695652174,0.6666666666666666,0,0.36231884057971014
142,0.6935483870967742,0.6774193548387096,0,0.342741935483871
143,0.5428571428571428,0.5945945945945946,0,0.28436293436293436
144,0.4489795918367347,0.4666666666666667,1,0.7289115646258504
145,1.0,0.125,0,0.28125
146,0.42857142857142855,0.5714285714285714,0,0.25
147,0.5490196078431373,0.0,0,0.13725490196078433
148,0.8602941176470589,0.852112676056338,0,0.4281016984258492
149,0.5308641975308642,0.5365853658536586,0,0.2668623908461307
150,0.0,0.0,0,0.0
151,0.7424242424242424,0.0,0,0.1856060606060606
152,0.47058823529411764,0.631578947368421,1,0.7755417956656346
153,0.6226415094339622,0.0,0,0.15566037735849056
154,0.7475728155339806,0.0,0,0.18689320388349515
155,0.7083333333333334,0.0,0,0.17708333333333334
156,0.29069767441860467,0.30952380952380953,0,0.15005537098560356
157,0.5714285714285714,0.5652173913043478,0,0.2841614906832298
158,0.45925925925925926,0.44776119402985076,0,0.2267551133222775
159,0.875,0.8333333333333334,0,0.42708333333333337
160,0.6857142857142857,0.6923076923076923,0,0.3445054945054945
161,0.5,0.36,1,0.715
162,0.782608695652174,0.75,0,0.38315217391304346
163,0.5209302325581395,0.5238095238095238,0,0.26118493909191587
164,0.6666666666666666,0.6296296296296297,1,0.8240740740740741
165,0.59375,0.5970149253731343,0,0.29769123134328357
166,0.4,0.7,1,0.775
167,0.5324675324675324,0.5483870967741935,0,0.27021365731043145
169,0.4022346368715084,0.4161849710982659,0,0.20460490199244358
170,0.8,0.8181818181818182,0,0.40454545454545454
171,0.639344262295082,0.6610169491525424,0,0.3250903028619061
172,0.8148148148148148,0.41935483870967744,1,0.808542413381123
173,0.6204545454545455,0.6194029850746269,0,0.3099643826322931
174,0.5535714285714286,0.6181818181818182,0,0.2929383116883117
175,0.5526315789473685,0.5833333333333334,0,0.28399122807017546
176,0.6521739130434783,0.6363636363636364,0,0.3221343873517787
