bug_id,bug_score,fix_score,code_score,total_score
1,1.0,1.0,1,1.0
2,0.40625,0.45454545454545453,0,0.21519886363636365
3,0.6923076923076923,0.6956521739130435,0,0.34698996655518394
4,0.0,0.0,0,0.0
5,0.8947368421052632,0.0,0,0.2236842105263158
6,0.5652173913043478,0.5652173913043478,0,0.2826086956521739
7,0.5416666666666666,0.48717948717948717,0,0.25721153846153844
8,1.0,0.6666666666666666,1,0.9166666666666666
10,0.6153846153846154,0.6666666666666666,1,0.8205128205128205
11,0.6666666666666666,0.0,0,0.16666666666666666
12,0.6923076923076923,0.6923076923076923,0,0.34615384615384615
13,1.0,0.8571428571428571,1,0.9642857142857143
14,0.8571428571428571,0.7272727272727273,0,0.39610389610389607
15,0.2963917525773196,0.29457364341085274,0,0.14774134899704308
16,0.9166666666666666,1.0,0,0.47916666666666663
17,0.0,0.0,0,0.0
18,0.875,0.875,0,0.4375
19,0.7551020408163265,0.7651006711409396,1,0.8800506779893165
20,0.8947368421052632,0.9047619047619048,1,0.949874686716792
21,0.7391304347826086,0.717391304347826,0,0.36413043478260865
22,0.13043478260869565,0.0,0,0.03260869565217391
23,0.5576923076923077,0.4423076923076923,1,0.75
24,0.38095238095238093,0.4,1,0.6952380952380952
25,0.0,0.0,0,0.0
26,1.0,1.0,1,1.0
27,0.8571428571428571,0.875,0,0.4330357142857143
28,0.5974025974025974,0.5974025974025974,0,0.2987012987012987
29,1.0,0.0,0,0.25
30,0.85,0.0,0,0.2125
31,0.8181818181818182,0.5,0,0.3295454545454546
32,1.0,1.0,1,1.0
33,1.0,1.0,0,0.5
34,0.7272727272727273,0.7272727272727273,0,0.36363636363636365
35,0.5478036175710594,0.5466321243523317,0,0.27360893548084775
36,0.5806451612903226,0.59375,0,0.2935987903225806
37,1.0,0.0,0,0.25
38,0.4536082474226804,0.4666666666666667,1,0.7300687285223368
39,0.42424242424242425,0.5,1,0.7310606060606061
40,0.16666666666666666,0.25,0,0.10416666666666666
41,1.0,0.8,1,0.95
42,0.8,0.8076923076923077,1,0.9019230769230769
43,0.8571428571428571,0.7142857142857143,1,0.8928571428571428
44,0.4,0.4,0,0.2
45,0.4772727272727273,0.4772727272727273,1,0.7386363636363636
46,0.44,0.42,1,0.715
47,0.52,0.56,0,0.27
48,0.8421052631578947,0.85,1,0.9230263157894737
49,1.0,1.0,0,0.5
50,0.29411764705882354,0.7166666666666667,0,0.25269607843137254
51,0.75,0.75,1,0.875
52,0.6666666666666666,0.676923076923077,0,0.3358974358974359
53,1.0,0.9523809523809523,0,0.4880952380952381
54,0.8,0.8333333333333334,1,0.9083333333333333
55,0.6666666666666666,0.6923076923076923,1,0.8397435897435898
56,0.6984126984126984,0.6825396825396826,0,0.34523809523809523
57,0.7777777777777778,0.8888888888888888,1,0.9166666666666666
58,1.0,1.0,0,0.5
59,0.7058823529411765,0.7222222222222222,1,0.8570261437908497
60,0.0,0.0,0,0.0
61,0.6190476190476191,0.6086956521739131,0,0.30693581780538304
62,1.0,1.0,0,0.5
63,0.9,0.0,0,0.225
64,1.0,0.0,0,0.25
65,0.8028169014084507,0.8028169014084507,1,0.9014084507042254
66,0.9285714285714286,0.9444444444444444,0,0.46825396825396826
67,0.3076923076923077,0.3076923076923077,0,0.15384615384615385
68,0.7692307692307693,0.8181818181818182,1,0.8968531468531469
69,1.0,0.75,0,0.4375
70,0.8333333333333334,0.8888888888888888,1,0.9305555555555556
71,0.45614035087719296,0.0,0,0.11403508771929824
72,0.5625,0.5625,0,0.28125
73,0.3,0.2857142857142857,0,0.1464285714285714
74,0.7333333333333333,0.0,0,0.18333333333333332
75,0.6363636363636364,0.6363636363636364,1,0.8181818181818181
76,0.8979591836734694,0.0,0,0.22448979591836735
77,1.0,1.0,0,0.5
78,0.3617021276595745,0.3404255319148936,0,0.17553191489361702
79,1.0,0.0,0,0.25
80,0.6363636363636364,0.9090909090909091,1,0.8863636363636364
81,0.4727272727272727,0.4727272727272727,0,0.23636363636363636
82,0.5833333333333334,0.5967741935483871,0,0.2950268817204301
83,0.5,0.46551724137931033,0,0.24137931034482757
84,0.5384615384615384,0.7777777777777778,0,0.32905982905982906
85,0.0,0.0,0,0.0
86,0.5,0.7,0,0.3
87,0.7246376811594203,0.7259615384615384,0,0.3626498049052397
88,1.0,1.0,0,0.5
89,0.5714285714285714,0.42857142857142855,1,0.75
90,0.5,0.5,0,0.25
91,0.5,0.46153846153846156,0,0.2403846153846154
92,0.6818181818181818,0.6808510638297872,0,0.34066731141199225
93,0.6538461538461539,0.6923076923076923,0,0.33653846153846156
