bug_id,bug_precision,bug_recall,bug_f1,fix_precision,fix_recall,fix_f1,bug_score,fix_score,code_status
1,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,0.5,0.6666666666666666,0.8571428571428571,0.6666666666666666,pass
2,0.6,1.0,0.7499999999999999,0.0,0.0,0.0,0.7499999999999999,0.0,not_compilable
3,0.75,1.0,0.8571428571428571,0.0,0.0,0.0,0.8571428571428571,0.0,not_compilable
4,0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,not_compilable
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,notpass
6,0.7368421052631579,1.0,0.8484848484848484,0.0,0.0,0.0,0.8484848484848484,0.0,not_compilable
7,1.0,1.0,1.0,1.0,0.8333333333333334,0.9090909090909091,1.0,0.9090909090909091,notpass
8,0.9166666666666666,1.0,0.9565217391304348,0.8571428571428571,1.0,0.923076923076923,0.9565217391304348,0.923076923076923,pass
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_compilable
10,0.7142857142857143,0.9090909090909091,0.8,0.8,1.0,0.888888888888889,0.8,0.888888888888889,pass
11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
12,1.0,1.0,1.0,1.0,0.7142857142857143,0.8333333333333333,1.0,0.8333333333333333,pass
13,0.8125,0.8125,0.8125,0.0,0.0,0.0,0.8125,0.0,not_compilable
14,0.7894736842105263,0.8333333333333334,0.8108108108108109,0.8,0.7619047619047619,0.7804878048780488,0.8108108108108109,0.7804878048780488,pass
15,0.8,1.0,0.888888888888889,0.8,1.0,0.888888888888889,0.888888888888889,0.888888888888889,notpass
16,1.0,1.0,1.0,1.0,0.75,0.8571428571428571,1.0,0.8571428571428571,pass
17,0.8571428571428571,0.9230769230769231,0.888888888888889,0.0,0.0,0.0,0.888888888888889,0.0,not_compilable
18,0.0625,0.0625,0.0625,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0625,0.11764705882352941,pass
19,0.9090909090909091,0.625,0.7407407407407406,0.9090909090909091,0.6060606060606061,0.7272727272727273,0.7407407407407406,0.7272727272727273,notpass
20,0.8181818181818182,1.0,0.9,0.8181818181818182,1.0,0.9,0.9,0.9,notpass
21,0.8888888888888888,1.0,0.9411764705882353,0.6470588235294118,1.0,0.7857142857142858,0.9411764705882353,0.7857142857142858,pass
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
23,0.9285714285714286,1.0,0.962962962962963,0.9333333333333333,1.0,0.9655172413793104,0.962962962962963,0.9655172413793104,notpass
24,0.3,1.0,0.4615384615384615,0.46153846153846156,1.0,0.631578947368421,0.4615384615384615,0.631578947368421,pass
25,0.7647058823529411,0.9285714285714286,0.8387096774193549,0.7777777777777778,0.875,0.823529411764706,0.8387096774193549,0.823529411764706,notpass
27,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,not_compilable
28,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,not_compilable
29,0.3333333333333333,1.0,0.5,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5,0.8571428571428571,pass
30,0.2,1.0,0.33333333333333337,0.2,1.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,notpass
31,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,not_compilable
32,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.0,0.0,0.0,0.8148148148148148,0.0,not_compilable
33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
34,0.5,1.0,0.6666666666666666,0.8571428571428571,1.0,0.923076923076923,0.6666666666666666,0.923076923076923,pass
35,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,not_compilable
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_compilable
37,0.5,0.75,0.6,0.0,0.0,0.0,0.6,0.0,not_compilable
38,0.0,0.0,0.0,0.6666666666666666,1.0,0.8,0.0,0.8,pass
