bug_id,bug_precision,bug_recall,bug_f1,fix_precision,fix_recall,fix_f1,bug_score,fix_score,code_status
1,0.6181818181818182,0.8292682926829268,0.7083333333333334,0.6296296296296297,0.8292682926829268,0.7157894736842105,0.7083333333333334,0.7157894736842105,pass
2,0.36363636363636365,1.0,0.5333333333333333,0.36363636363636365,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,notpass
3,0.17857142857142858,1.0,0.30303030303030304,0.17857142857142858,1.0,0.30303030303030304,0.30303030303030304,0.30303030303030304,notpass
4,0.3090909090909091,1.0,0.4722222222222222,0.3090909090909091,1.0,0.4722222222222222,0.4722222222222222,0.4722222222222222,notpass
5,0.375,1.0,0.5454545454545454,0.3333333333333333,1.0,0.5,0.5454545454545454,0.5,notpass
6,0.5,0.45454545454545453,0.47619047619047616,0.4166666666666667,0.45454545454545453,0.43478260869565216,0.47619047619047616,0.43478260869565216,notpass
7,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,0.5,0.5,notpass
8,0.8666666666666667,1.0,0.9285714285714286,0.875,1.0,0.9333333333333333,0.9285714285714286,0.9333333333333333,notpass
9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,notpass
10,1.0,1.0,1.0,0.45454545454545453,1.0,0.625,1.0,0.625,notpass
11,0.4186046511627907,1.0,0.5901639344262295,0.4090909090909091,1.0,0.5806451612903226,0.5901639344262295,0.5806451612903226,notpass
12,0.4666666666666667,0.9333333333333333,0.6222222222222223,0.45161290322580644,0.9333333333333333,0.608695652173913,0.6222222222222223,0.608695652173913,notpass
13,0.4,0.9090909090909091,0.5555555555555556,0.37037037037037035,0.9090909090909091,0.5263157894736842,0.5555555555555556,0.5263157894736842,notpass
14,1.0,1.0,1.0,0.9565217391304348,1.0,0.9777777777777777,1.0,0.9777777777777777,pass
15,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,not_compilable
16,0.7333333333333333,0.9777777777777777,0.838095238095238,0.7213114754098361,0.9777777777777777,0.8301886792452831,0.838095238095238,0.8301886792452831,notpass
17,0.8823529411764706,1.0,0.9375,0.8867924528301887,0.9791666666666666,0.9306930693069307,0.9375,0.9306930693069307,notpass
18,0.9285714285714286,1.0,0.962962962962963,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.962962962962963,0.8148148148148148,notpass
19,0.92,1.0,0.9583333333333334,0.88,1.0,0.9361702127659575,0.9583333333333334,0.9361702127659575,notpass
20,0.76,1.0,0.8636363636363636,0.76,0.95,0.8444444444444444,0.8636363636363636,0.8444444444444444,notpass
21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
22,0.8666666666666667,1.0,0.9285714285714286,0.8666666666666667,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,notpass
