bug_id,bug_precision,bug_recall,bug_f1,fix_precision,fix_recall,fix_f1,bug_score,fix_score,code_status
1,0.8850574712643678,1.0,0.9390243902439025,0.0,0.0,0.0,0.9390243902439025,0.0,not_compilable
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pass
3,0.625,0.9375,0.75,0.5172413793103449,0.9375,0.6666666666666667,0.75,0.6666666666666667,notpass
4,0.25,1.0,0.4,0.38461538461538464,1.0,0.5555555555555556,0.4,0.5555555555555556,pass
5,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,pass
6,0.6583629893238434,0.5409356725146199,0.593900481540931,0.3732394366197183,0.7571428571428571,0.5,0.593900481540931,0.5,notpass
7,0.76,0.8085106382978723,0.7835051546391754,0.7142857142857143,0.7446808510638298,0.7291666666666666,0.7835051546391754,0.7291666666666666,notpass
8,0.42857142857142855,1.0,0.6,0.0,0.0,0.0,0.6,0.0,not_compilable
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,notpass
10,0.65,1.0,0.787878787878788,0.7407407407407407,0.9523809523809523,0.8333333333333334,0.787878787878788,0.8333333333333334,pass
11,0.8333333333333334,1.0,0.9090909090909091,0.8333333333333334,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,pass
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,notpass
14,0.25,1.0,0.4,0.25,1.0,0.4,0.4,0.4,notpass
15,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.7209302325581395,0.8611111111111112,0.7848101265822784,0.7692307692307692,0.7848101265822784,notpass
16,0.4,0.8,0.5333333333333333,0.45454545454545453,1.0,0.625,0.5333333333333333,0.625,notpass
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,notpass
18,0.6666666666666666,1.0,0.8,0.6666666666666666,1.0,0.8,0.8,0.8,notpass
19,0.5517241379310345,0.8421052631578947,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,not_compilable
20,1.0,1.0,1.0,0.8333333333333334,1.0,0.9090909090909091,1.0,0.9090909090909091,notpass
21,0.96,1.0,0.9795918367346939,0.86,1.0,0.924731182795699,0.9795918367346939,0.924731182795699,notpass
22,1.0,1.0,1.0,0.8,1.0,0.888888888888889,1.0,0.888888888888889,pass
23,0.7582417582417582,0.8734177215189873,0.8117647058823529,0.7525773195876289,0.9012345679012346,0.8202247191011236,0.8117647058823529,0.8202247191011236,pass
