bug_id,bug_precision,bug_recall,bug_f1,fix_precision,fix_recall,fix_f1,bug_score,fix_score,code_status
1,0.8125,1.0,0.896551724137931,0.8823529411764706,0.9375,0.9090909090909091,0.896551724137931,0.9090909090909091,notpass
2,0.0,0.0,0.0,0.6,0.5,0.5454545454545454,0.0,0.5454545454545454,pass
3,0.8275862068965517,0.8888888888888888,0.8571428571428572,0.0,0.0,0.0,0.8571428571428572,0.0,not_compilable
4,0.4375,1.0,0.6086956521739131,0.4117647058823529,1.0,0.5833333333333334,0.6086956521739131,0.5833333333333334,notpass
5,0.7435897435897436,1.0,0.8529411764705882,0.6756756756756757,0.8620689655172413,0.7575757575757576,0.8529411764705882,0.7575757575757576,pass
6,0.5,0.9166666666666666,0.6470588235294118,0.4375,0.875,0.5833333333333334,0.6470588235294118,0.5833333333333334,notpass
7,1.0,1.0,1.0,1.0,0.8,0.888888888888889,1.0,0.888888888888889,pass
8,0.875,0.7777777777777778,0.823529411764706,0.8888888888888888,0.8,0.8421052631578948,0.823529411764706,0.8421052631578948,pass
9,0.13636363636363635,1.0,0.24000000000000002,0.19047619047619047,1.0,0.32,0.24000000000000002,0.32,notpass
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,notpass
11,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9090909090909091,0.8888888888888888,pass
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,notpass
13,1.0,0.5714285714285714,0.7272727272727273,1.0,0.6,0.7499999999999999,0.7272727272727273,0.7499999999999999,notpass
14,0.5675675675675675,1.0,0.7241379310344828,0.5833333333333334,1.0,0.7368421052631579,0.7241379310344828,0.7368421052631579,notpass
15,0.8,1.0,0.888888888888889,0.8181818181818182,0.9,0.8571428571428572,0.888888888888889,0.8571428571428572,pass
16,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9545454545454546,0.9130434782608695,0.9333333333333332,0.9090909090909091,0.9333333333333332,notpass
17,0.5,1.0,0.6666666666666666,0.46875,1.0,0.6382978723404256,0.6666666666666666,0.6382978723404256,notpass
18,0.4745762711864407,0.9032258064516129,0.6222222222222222,0.47619047619047616,0.9375,0.631578947368421,0.6222222222222222,0.631578947368421,notpass
19,0.75,1.0,0.8571428571428571,0.2,0.3333333333333333,0.25,0.8571428571428571,0.25,pass
20,1.0,1.0,1.0,1.0,0.9285714285714286,0.962962962962963,1.0,0.962962962962963,notpass
21,0.9655172413793104,0.875,0.9180327868852458,0.9666666666666667,0.8787878787878788,0.9206349206349207,0.9180327868852458,0.9206349206349207,notpass
22,0.8484848484848485,0.8235294117647058,0.8358208955223881,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8358208955223881,0.8181818181818182,notpass
23,0.4583333333333333,0.8461538461538461,0.5945945945945945,0.84,0.84,0.8399999999999999,0.5945945945945945,0.8399999999999999,notpass
24,1.0,0.625,0.7692307692307693,1.0,0.8823529411764706,0.9375,0.7692307692307693,0.9375,notpass
25,0.8333333333333334,1.0,0.9090909090909091,0.5294117647058824,1.0,0.6923076923076924,0.9090909090909091,0.6923076923076924,notpass
26,0.5294117647058824,0.9,0.6666666666666667,0.4666666666666667,0.875,0.608695652173913,0.6666666666666667,0.608695652173913,notpass
27,0.15384615384615385,1.0,0.2666666666666667,0.46153846153846156,1.0,0.631578947368421,0.2666666666666667,0.631578947368421,notpass
28,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,not_compilable
29,0.9,0.9642857142857143,0.9310344827586207,0.9166666666666666,0.6875,0.7857142857142857,0.9310344827586207,0.7857142857142857,pass
30,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.9130434782608695,0.875,0.8936170212765957,0.9302325581395349,0.8936170212765957,notpass
31,0.35294117647058826,0.5294117647058824,0.4235294117647059,0.39285714285714285,0.6285714285714286,0.4835164835164835,0.4235294117647059,0.4835164835164835,notpass
32,0.8260869565217391,0.9047619047619048,0.8636363636363636,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8636363636363636,0.8205128205128205,notpass
33,1.0,0.9,0.9473684210526316,1.0,0.9090909090909091,0.9523809523809523,0.9473684210526316,0.9523809523809523,notpass
34,0.4166666666666667,1.0,0.5882352941176471,0.43333333333333335,1.0,0.6046511627906976,0.5882352941176471,0.6046511627906976,notpass
35,0.4,0.8571428571428571,0.5454545454545455,0.375,0.8571428571428571,0.5217391304347825,0.5454545454545455,0.5217391304347825,notpass
36,0.6538461538461539,1.0,0.7906976744186047,0.6428571428571429,1.0,0.782608695652174,0.7906976744186047,0.782608695652174,pass
37,0.9019607843137255,0.8846153846153846,0.8932038834951457,0.9038461538461539,0.8867924528301887,0.8952380952380953,0.8932038834951457,0.8952380952380953,notpass
38,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.625,0.7142857142857143,0.6666666666666666,0.6666666666666667,0.6666666666666666,pass
39,0.96,0.9230769230769231,0.9411764705882353,0.9642857142857143,0.9310344827586207,0.9473684210526316,0.9411764705882353,0.9473684210526316,notpass
40,0.6129032258064516,0.95,0.7450980392156863,0.6451612903225806,0.9523809523809523,0.7692307692307692,0.7450980392156863,0.7692307692307692,notpass
41,0.6835443037974683,0.9473684210526315,0.7941176470588235,0.7341772151898734,0.9508196721311475,0.8285714285714285,0.7941176470588235,0.8285714285714285,notpass
42,1.0,0.8,0.888888888888889,1.0,0.5,0.6666666666666666,0.888888888888889,0.6666666666666666,pass
43,0.7560975609756098,0.96875,0.8493150684931506,0.0,0.0,0.0,0.8493150684931506,0.0,not_compilable
